lvl;cid;all;character_id;value_id;type;name;pos;count_chara;count_value;count_goods;count_sub;filter_status;filter_id;filter_name;filter_pos
;54;;228;;character;Радиус бокового выреза;;;2;4;;0;;;
;54;;228;784;value;7.10 - 8.20 м;;;;1;;;;;
;54;;228;2455;value;6.70 - 7.30 м;;;;3;;;;;
;54;;229;;character;Количество закладных;;;1;4;;0;;;
;54;;229;785;value;5 пар/сторону;;;;4;;;;;
;54;;230;;character;Смещение закладных к хвосту;;;1;1;;0;;;
;54;;230;786;value;20 - 20 мм;;;;1;;;;;
;54;;231;;character;Рекомендуемый вес;;;2;4;;0;;;
;54;;231;787;value;50 - 85 кг;;;;1;;;;;
;54;;231;2458;value;35 - 75 кг;;;;3;;;;;
;54;;232;;character;Ламинат;;;1;1;;0;;;
;54;;232;788;value;multiаксиальная фиберглассовая оплетка;;;;1;;;;;
;54;;233;;character;Ширина носа;;;2;4;;0;;;
;54;;233;789;value;289 - 313 мм;;;;1;;;;;
;54;;233;2453;value;280 - 294 мм;;;;3;;;;;
;54;;234;;character;Контактная длина;;;2;4;;0;;;
;54;;234;790;value;1100 - 1240 мм;;;;1;;;;;
;54;;234;2452;value;1060 - 1180 мм;;;;3;;;;;
;54;;123;;character;Вид;;;2;5;;0;;;
;54;;123;2027;value;детские;;;;3;;;;;
;54;;123;1069;value;женские;;;;2;;;;;
;54;;446;;character;Скользящая поверхность;;;1;3;;0;;;
;54;;446;2451;value;экструдированная;;;;3;;;;;
;54;;347;;character;Для кого;;;1;3;;0;;;
;54;;347;1461;value;женские;;;;3;;;;;
;54;;449;;character;Уровень жесткости;;;1;3;;0;;;
;54;;449;2460;value;2;;;;3;;;;;
2;58;0;;;category;Беговые лыжи;0;6;6;3;0;0;;;
;58;;221;;character;Стиль катания;;;1;2;;0;;;
;58;;221;2434;value;классический;;;;2;;;;;
;58;;446;;character;Скользящая поверхность;;;1;2;;0;;;
;58;;446;2435;value;Base Tuning;;;;2;;;;;
;58;;447;;character;Насечка;;;1;2;;0;;;
;58;;447;2436;value;Step Grip;;;;2;;;;;
;58;;75;;character;Сезон;;;1;2;;0;;;
;58;;75;265;value;2012 - 2013 г.;;;;2;;;;;
;58;;347;;character;Для кого;;;1;2;;0;;;
;58;;347;2437;value;детей;;;;2;;;;;
;58;;448;;character;Сердечник;;;1;2;;0;;;
;58;;448;2438;value;AIR CHANNEL;;;;2;;;;;
2;53;0;;;category;Горные лыжи;0;11;11;4;0;0;;;
;53;;102;;character;Уровень катания;;;1;2;;0;;;
;53;;102;233;value;начинающие;;;;2;;;;;
;53;;221;;character;Стиль катания;;;1;2;;0;;;
;53;;221;1456;value;универсальные;;;;2;;;;;
;53;;357;;character;Форма;;;1;2;;0;;;
;53;;357;1457;value;Directional;;;;2;;;;;
;53;;358;;character;Особенности;;;1;2;;0;;;
;53;;358;1458;value;"вертикальные боковые стенки; усиление Carbon";;;;2;;;;;
;53;;233;;character;Ширина носа;;;1;2;;0;;;
;53;;233;1459;value;119 мм;;;;2;;;;;
;53;;226;;character;Ширина хвоста;;;1;2;;0;;;
;53;;226;1460;value;102 мм;;;;2;;;;;
;53;;347;;character;Для кого;;;1;2;;0;;;
;53;;347;1461;value;женские;;;;2;;;;;
;53;;222;;character;Конструкция;;;1;2;;0;;;
;53;;222;1462;value;сэндвич;;;;2;;;;;
;53;;228;;character;Радиус бокового выреза;;;1;2;;0;;;
;53;;228;1465;value;14.5 м;;;;2;;;;;
;53;;75;;character;Сезон;;;1;2;;0;;;
;53;;75;1466;value;2010 - 2011 г.;;;;2;;;;;
;53;;227;;character;Ширина талии;;;1;2;;0;;;
;53;;227;1467;value;76 мм;;;;2;;;;;
2;52;0;;;category;Ботинки для горных лыж;0;16;17;4;0;0;;;
;52;;76;;character;Артикул производителя;;;2;4;;0;;;
;52;;76;1064;value;RB94350;;;;3;;;;;
;52;;76;3412;value;RB18350;;;;1;;;;;
;52;;271;;character;Специфика внешнего ботинка;;;1;4;;0;;;
;52;;271;1065;value;DRIVE COCKPIT - POLYOLEFINE;;;;4;;;;;
;52;;272;;character;Внутренник - технология;;;1;4;;0;;;
;52;;272;1066;value;WOMEN COMFORT FIT;;;;4;;;;;
;52;;273;;character;Клипсы — материал;;;1;4;;0;;;
;52;;273;1067;value;4 MICRO - POLYCARBONATE;;;;4;;;;;
;52;;274;;character;Уровень подготовки;;;1;3;;0;;;
;52;;274;1068;value;начинающий;;;;3;;;;;
;52;;75;;character;Сезон;;;1;4;;0;;;
;52;;75;265;value;2012 - 2013 г.;;;;4;;;;;
;52;;123;;character;Вид;;;1;4;;0;;;
;52;;123;1069;value;женские;;;;4;;;;;
;52;;275;;character;Сноубордический Ботинок;;;1;4;;0;;;
;52;;275;1070;value;PU;;;;4;;;;;
;52;;221;;character;Стиль катания;;;1;3;;0;;;
;52;;221;1071;value;универсальное (Allmount);;;;3;;;;;
;52;;276;;character;Специфика голенища;;;1;4;;0;;;
;52;;276;1072;value;WOMEN SPECIFICS - POLYOLEFINE;;;;4;;;;;
;52;;277;;character;Ширина колодки;;;1;4;;0;;;
;52;;277;1073;value;104 мм;;;;4;;;;;
;52;;101;;character;Жесткость;;;1;4;;0;;;
;52;;101;1074;value;40;;;;4;;;;;
;52;;278;;character;Клипсы — зацепы;;;1;3;;0;;;
;52;;278;1075;value;2 QUICKSET;;;;3;;;;;
;52;;279;;character;Силовой ремень;;;1;4;;0;;;
;52;;279;1076;value;30 мм;;;;4;;;;;
;52;;536;;character;Язычок внутренника;;;1;1;;0;;;
;52;;536;3413;value;ONE-PIECE TOE BOX;;;;1;;;;;
;52;;537;;character;Зацепы;;;1;1;;0;;;
;52;;537;3414;value;2 позиции;;;;1;;;;;
2;55;0;;;category;Защита;0;;;2;0;0;;;
2;17;0;;;category;Крепления для беговых лыж;0;;;1;0;0;;;
2;16;0;;;category;Аксессуары для беговых лыж;0;;;1;0;0;;;
2;57;0;;;category;Защита;0;;;0;0;0;;;
1;35;1;;;category;Спортивная одежда;0;;;474;9;0;;;
2;40;0;;;category;Шапки и балаклавы;0;7;55;111;0;0;;;
;40;;76;;character;Артикул производителя;;;31;196;;0;;;
;40;;76;274;value;140-024;;;;2;;;;;
;40;;76;277;value;140-026;;;;5;;;;;
;40;;76;325;value;141-309;;;;8;;;;;
;40;;76;418;value;130-033;;;;6;;;;;
;40;;76;420;value;131-316;;;;5;;;;;
;40;;76;660;value;131-518;;;;8;;;;;
;40;;76;747;value;130-036;;;;5;;;;;
;40;;76;827;value;141-301;;;;8;;;;;
;40;;76;844;value;120-017;;;;15;;;;;
;40;;76;1045;value;140-018;;;;2;;;;;
;40;;76;1082;value;130-030;;;;8;;;;;
;40;;76;1098;value;131-517;;;;11;;;;;
;40;;76;1381;value;141-623;;;;8;;;;;
;40;;76;1538;value;141-306;;;;8;;;;;
;40;;76;1838;value;141-610;;;;3;;;;;
;40;;76;1893;value;141-300;;;;5;;;;;
;40;;76;1962;value;131-510;;;;9;;;;;
;40;;76;2135;value;141-636;;;;5;;;;;
;40;;76;2153;value;141-637;;;;8;;;;;
;40;;76;2186;value;141-500;;;;3;;;;;
;40;;76;2450;value;141-632;;;;8;;;;;
;40;;76;2475;value;130-021;;;;5;;;;;
;40;;76;2476;value;122-603;;;;11;;;;;
;40;;76;2477;value;120-028;;;;5;;;;;
;40;;76;2479;value;131-646;;;;5;;;;;
;40;;76;2557;value;140-000;;;;5;;;;;
;40;;76;2558;value;140-006;;;;5;;;;;
;40;;76;2559;value;140-010;;;;5;;;;;
;40;;76;2565;value;141-635;;;;2;;;;;
;40;;76;2574;value;141-615;;;;5;;;;;
;40;;76;2576;value;141-633;;;;8;;;;;
;40;;75;;character;Сезон;;;1;191;;0;;;
;40;;75;109;value;2013 - 2014 г.;;;;191;;;;;
;40;;61;;character;Материал;;;15;201;;0;;;
;40;;61;275;value;50% полиэстер, 45% полиакрил, 5% полиамид;;;;2;;;;;
;40;;61;278;value;20% шерсть, 35% полиэстер, 40% полиакрил,5% другие волокна;;;;5;;;;;
;40;;61;326;value;полиакрил;;;;8;;;;;
;40;;61;393;value;Softshell;;;;23;;;;;
;40;;61;421;value;50% шерсть, 50% акрил;;;;32;;;;;
;40;;61;237;value;шерсть;;;;44;;;;;
;40;;61;826;value;70% полиакрил, 30% шерсть;;;;13;;;;;
;40;;61;843;value;полиэстер;;;;25;;;;;
;40;;61;1081;value;70 % Wool, 20 Polyester, 10 Polyamide;;;;8;;;;;
;40;;61;2136;value;75% акрил, 15% полиамид, 10% шерсть;;;;13;;;;;
;40;;61;2185;value;мериносовая шерсть;;;;3;;;;;
;40;;61;2363;value;флис;;;;5;;;;;
;40;;61;2560;value;70% шерсть, 10% полиамид, 20% полиэстер;;;;5;;;;;
;40;;61;2566;value;75% полиакрил, 15% полиамид, 10% шерсть;;;;10;;;;;
;40;;61;2575;value;акрил;;;;5;;;;;
;40;;89;;character;Высота;;;1;2;;0;;;
;40;;89;276;value;30 см;;;;2;;;;;
;40;;103;;character;Цвет;;;4;26;;0;;;
;40;;103;419;value;черный;;;;11;;;;;
;40;;103;845;value;бежевый;;;;5;;;;;
;40;;103;649;value;серый;;;;5;;;;;
;40;;103;2561;value;антрацит;;;;5;;;;;
;40;;111;;character;Подкладка;;;1;97;;0;;;
;40;;111;422;value;полиэстер;;;;97;;;;;
;40;;409;;character;Помпон;;;2;10;;0;;;
;40;;409;1892;value;енот;;;;5;;;;;
;40;;409;2478;value;лиса;;;;5;;;;;
2;37;0;;;category;Штаны горнолыжные;0;23;102;89;0;0;;;
;37;;61;;character;Материал;;;14;202;;0;;;
;37;;61;108;value;70% Nylon, 30% Polyester;;;;5;;;;;
;37;;61;211;value;92% Polyester, 8% Elastan;;;;17;;;;;
;37;;61;369;value;81% Polyester, 19% Lycra;;;;8;;;;;
;37;;61;386;value;100% Polyester;;;;49;;;;;
;37;;61;461;value;73% хлопок, 27% полипропилен Ultima;;;;12;;;;;
;37;;61;464;value;70% Cotton, 30% Nylon;;;;5;;;;;
;37;;61;792;value;100% Nylon;;;;49;;;;;
;37;;61;1029;value;88% полиэстер, 12% спандекс;;;;5;;;;;
;37;;61;1031;value;70% Bavlna/Cotton, 30% Nylon;;;;13;;;;;
;37;;61;1033;value;73% Bavlna / Cotton, 27% Polypropylen Ultima / Polypropylene Ultima;;;;17;;;;;
;37;;61;799;value;100% полиэстер;;;;5;;;;;
;37;;61;1560;value;100% Bavlna / Cotton;;;;11;;;;;
;37;;61;2055;value;100% полиэстр;;;;4;;;;;
;37;;61;1852;value;84% Нейлон - 16% эластан;;;;2;;;;;
;37;;75;;character;Сезон;;;2;63;;0;;;
;37;;75;109;value;2013 - 2014 г.;;;;59;;;;;
;37;;75;265;value;2012 - 2013 г.;;;;4;;;;;
;37;;76;;character;Артикул производителя;;;40;225;;0;;;
;37;;76;110;value;MPAB040779;;;;5;;;;;
;37;;76;213;value;MPAB021990;;;;14;;;;;
;37;;76;215;value;9095117;;;;8;;;;;
;37;;76;264;value;RL2MP11;;;;1;;;;;
;37;;76;368;value;LSSB002990;;;;8;;;;;
;37;;76;388;value;10049630;;;;8;;;;;
;37;;76;460;value;MPAB022990;;;;12;;;;;
;37;;76;463;value;MPAB029990;;;;3;;;;;
;37;;76;791;value;MPAB038605;;;;8;;;;;
;37;;76;1028;value;10036991;;;;8;;;;;
;37;;76;1030;value;1803990;;;;5;;;;;
;37;;76;1032;value;10002990;;;;8;;;;;
;37;;76;1034;value;LPAB031990;;;;17;;;;;
;37;;76;1038;value;11029990;;;;11;;;;;
;37;;76;1405;value;10053990;;;;2;;;;;
;37;;76;1408;value;10053336;;;;5;;;;;
;37;;76;1409;value;10024990;;;;5;;;;;
;37;;76;1411;value;10034990;;;;5;;;;;
;37;;76;1499;value;LPAB019990;;;;8;;;;;
;37;;76;1500;value;LPAB019814;;;;5;;;;;
;37;;76;1501;value;LPAB019644;;;;5;;;;;
;37;;76;1502;value;MPAB039990;;;;11;;;;;
;37;;76;1525;value;10051811;;;;3;;;;;
;37;;76;1526;value;10051778;;;;5;;;;;
;37;;76;1557;value;10047990;;;;6;;;;;
;37;;76;1559;value;LPAB023990;;;;11;;;;;
;37;;76;1590;value;MPAB034990;;;;3;;;;;
;37;;76;1592;value;MPAB036475;;;;5;;;;;
;37;;76;1857;value;LPAB039990;;;;6;;;;;
;37;;76;1934;value;MPAB039475;;;;2;;;;;
;37;;76;1935;value;LPAB033212;;;;1;;;;;
;37;;76;1963;value;10053778;;;;1;;;;;
;37;;76;2039;value;RL2WU06;;;;1;;;;;
;37;;76;2050;value;10002904;;;;5;;;;;
;37;;76;2087;value;10110990;;;;2;;;;;
;37;;76;2088;value;1912990;;;;2;;;;;
;37;;76;2094;value;10050811;;;;2;;;;;
;37;;76;2130;value;LPAB030990;;;;3;;;;;
;37;;76;2166;value;1913990;;;;3;;;;;
;37;;76;2425;value;RL2WP16;;;;2;;;;;
;37;;95;;character;Мембраны;;;2;16;;0;;;
;37;;95;212;value;SOFT-SHELL WINDBARIER 8000/3000;;;;14;;;;;
;37;;95;2089;value;AQUACORE;;;;2;;;;;
;37;;96;;character;Коллекция;;;3;84;;0;;;
;37;;96;214;value;OUTDOOR;;;;59;;;;;
;37;;96;465;value;AUTHENTIC;;;;14;;;;;
;37;;96;1037;value;SKI;;;;11;;;;;
;37;;108;;character;Узор ткани;;;3;4;;0;;;
;37;;108;256;value;10 000 / 10 000 - Twill;;;;1;;;;;
;37;;108;570;value;Jersey;;;;1;;;;;
;37;;108;2422;value;20 000 / 20 000 - Stretch Twill;;;;2;;;;;
;37;;109;;character;Вес ткани;;;3;4;;0;;;
;37;;109;257;value;162 г/м2;;;;1;;;;;
;37;;109;2042;value;220 гр/м2;;;;1;;;;;
;37;;109;2421;value;179 г / м2;;;;2;;;;;
;37;;110;;character;Состав ткани;;;2;2;;0;;;
;37;;110;258;value;100% polyester;;;;1;;;;;
;37;;110;2040;value;90% Polyester , 10% Elasthane;;;;1;;;;;
;37;;53;;character;Отделка;;;3;4;;0;;;
;37;;53;259;value;Lamination 2L - DWR;;;;1;;;;;
;37;;53;572;value;Brushed;;;;1;;;;;
;37;;53;1846;value;Ламинирование 2L - DWR;;;;2;;;;;
;37;;111;;character;Подкладка;;;1;1;;0;;;
;37;;111;260;value;40g - Thinsulate®;;;;1;;;;;
;37;;112;;character;Утеплитель;;;2;3;;0;;;
;37;;112;261;value;Body 100 g / Stretch back 100 gr / Sleeves 80 g - Thinsulate® Platinum;;;;1;;;;;
;37;;112;2423;value;Тинсулейт ® - 40 г;;;;2;;;;;
;37;;113;;character;Гетры;;;2;3;;0;;;
;37;;113;262;value;coated nylon with antislip elastic;;;;1;;;;;
;37;;113;2424;value;Покрытые полиамида;;;;2;;;;;
;37;;114;;character;Талия;;;2;3;;0;;;
;37;;114;263;value;Adjustable system with velcro;;;;1;;;;;
;37;;114;2427;value;Внутри регулировки - Высокая спинка;;;;2;;;;;
;37;;115;;character;Аксессуары;;;2;2;;0;;;
;37;;115;266;value;Preformed shape - Bottom protection with double layer panneland reinforcement bottom. Inseam length : 84cm - 33,07 inches;;;;1;;;;;
;37;;115;2041;value;Rainbow zebra print on side;;;;1;;;;;
;37;;116;;character;Ремень;;;1;1;;0;;;
;37;;116;267;value;With loops and high back;;;;1;;;;;
;37;;138;;character;Используемые технологии;;;5;57;;0;;;
;37;;138;370;value;COOL-DRY, Lycra sport;;;;8;;;;;
;37;;138;462;value;Ultima X;;;;29;;;;;
;37;;138;1039;value;WINDBARRIER;;;;11;;;;;
;37;;138;1558;value;PTX 15 001;;;;6;;;;;
;37;;138;2131;value;SSHELL WINDBAR, DWR,TEFLON, STRETCH;;;;3;;;;;
;37;;139;;character;Водонепроницаемость;;;4;36;;0;;;
;37;;139;387;value;2 000 мм;;;;8;;;;;
;37;;139;1035;value;10 000 мм;;;;16;;;;;
;37;;139;1407;value;3 000 мм;;;;6;;;;;
;37;;139;1556;value;15 000 мм;;;;6;;;;;
;37;;267;;character;Воздухопроницаемость;;;4;36;;0;;;
;37;;267;1036;value;5 000 г/м2/24 ч;;;;11;;;;;
;37;;267;1403;value;3 000 г/м2/24 ч;;;;8;;;;;
;37;;267;1410;value;10 000 г/м2/24 ч;;;;5;;;;;
;37;;267;1555;value;15 000 г/м2/24 ч;;;;12;;;;;
;37;;347;;character;Для кого;;;2;20;;0;;;
;37;;347;1404;value;детскапя;;;;2;;;;;
;37;;347;1406;value;детская;;;;18;;;;;
;37;;269;;character;Мембрана;;;2;5;;0;;;
;37;;269;1561;value;PTX 15 000;;;;2;;;;;
;37;;269;2165;value;PTX 5 000;;;;3;;;;;
;37;;378;;character;Влагозащищенность/дышимость;;;1;5;;0;;;
;37;;378;1591;value;15 000 мм Н2O / 15 000 г/м2/24 ч;;;;5;;;;;
;37;;1;;character;Вес;;;1;1;;0;;;
;37;;1;574;value;0.22;;;;1;;;;;
;37;;236;;character;Карман;;;1;2;;0;;;
;37;;236;2426;value;1 боковой карман;;;;2;;;;;
2;36;0;;;category;Куртки и пуховики;0;37;131;67;0;1;;;
;36;;109;;character;Вес ткани;;;5;12;;0;;;
;36;;109;329;value;36 г/м2;;;;1;;;;;
;36;;109;796;value;145 г / м2;;;;1;;;;;
;36;;109;1495;value;179 г/см2;;;;1;;;;;
;36;;109;1850;value;179 г/м2;;;;1;;;;;
;36;;109;2447;value;325 г/м2;;;;8;;;;;
;36;;110;;character;Состав ткани;;;4;18;;0;;;
;36;;110;330;value;100% Nylon 6-6;;;;3;;;;;
;36;;110;1529;value;99% Nylon 1% Polyurethane;;;;5;;;;;
;36;;110;258;value;100% polyester;;;;2;;;;;
;36;;110;2448;value;100% полиэстер;;;;8;;;;;
;36;;131;;character;Молния;;;2;10;;0;;;
;36;;131;331;value;Injected Matt finish;;;;8;;;;;
;36;;131;2415;value;Vent zips;;;;2;;;;;
;36;;108;;character;Узор ткани;;;3;10;;0;;;
;36;;108;332;value;Downproof ripstop;;;;3;;;;;
;36;;108;1528;value;Downproof canvas;;;;5;;;;;
;36;;108;2410;value;20 000 / 20 000 - Jacquard;;;;2;;;;;
;36;;115;;character;Аксессуары;;;3;10;;0;;;
;36;;115;333;value;Cosy & trendy high collar;;;;3;;;;;
;36;;115;1530;value;Ski pass pocket - Internal Stored mesh pockets - Key holder - Goggle wipper - Luxury insigna on slee;;;;5;;;;;
;36;;115;2416;value;Stored pockets - Key holder - Goggle wipper;;;;2;;;;;
;36;;53;;character;Отделка;;;4;18;;0;;;
;36;;53;334;value;DWR;;;;8;;;;;
;36;;53;803;value;Млечный покрытия - DWR;;;;1;;;;;
;36;;53;1846;value;Ламинирование 2L - DWR;;;;1;;;;;
;36;;53;2449;value;Ламинирование 3L - DWR;;;;8;;;;;
;36;;75;;character;Сезон;;;4;94;;0;;;
;36;;75;265;value;2012 - 2013 г.;;;;19;;;;;
;36;;75;230;value;2011 - 2012 г.;;;;2;;;;;
;36;;75;687;value;2012 - 2013 u/;;;;1;;;;;
;36;;75;109;value;2013 - 2014 г.;;;;72;;;;;
;36;;112;;character;Утеплитель;;;5;25;;0;;;
;36;;112;335;value;Down 90/10 Silver duck - Powerfill 650;;;;8;;;;;
;36;;112;691;value;THINSULATE PLATINUM;;;;5;;;;;
;36;;112;797;value;80/20 Duck Down;;;;1;;;;;
;36;;112;1270;value;PRIMALOFT;;;;9;;;;;
;36;;112;2411;value;Thinsulate® - Body 150 g / Sleeves 100 g;;;;2;;;;;
;36;;76;;character;Артикул производителя;;;43;180;;0;;;
;36;;76;336;value;RL2WJ25;;;;3;;;;;
;36;;76;395;value;25003886;;;;2;;;;;
;36;;76;688;value;RL2MJ55;;;;1;;;;;
;36;;76;701;value;7914996;;;;1;;;;;
;36;;76;800;value;RL2MJ47;;;;1;;;;;
;36;;76;850;value;20189636;;;;1;;;;;
;36;;76;1006;value;LJCB023443;;;;8;;;;;
;36;;76;1008;value;20035990;;;;6;;;;;
;36;;76;1049;value;20040000;;;;6;;;;;
;36;;76;1052;value;7364615;;;;5;;;;;
;36;;76;1055;value;7363406;;;;5;;;;;
;36;;76;1150;value;WJCA006404;;;;14;;;;;
;36;;76;1281;value;MJCB032990;;;;5;;;;;
;36;;76;1338;value;MJCA008633;;;;11;;;;;
;36;;76;1402;value;20064000;;;;1;;;;;
;36;;76;1430;value;MJCB023475;;;;3;;;;;
;36;;76;1472;value;LJCB030814;;;;1;;;;;
;36;;76;1496;value;RL2MJ44;;;;4;;;;;
;36;;76;1497;value;LJCB025910;;;;5;;;;;
;36;;76;1498;value;LJCB055000;;;;8;;;;;
;36;;76;1527;value;RL2MJ33;;;;5;;;;;
;36;;76;1606;value;MJCB041990;;;;2;;;;;
;36;;76;1619;value;MJCB041605;;;;8;;;;;
;36;;76;1631;value;MJCA008990;;;;11;;;;;
;36;;76;1634;value;20055631;;;;1;;;;;
;36;;76;1765;value;7887990;;;;1;;;;;
;36;;76;1851;value;RL2MJ45;;;;1;;;;;
;36;;76;1881;value;MJCA001536;;;;11;;;;;
;36;;76;1942;value;LJCB025475;;;;11;;;;;
;36;;76;1944;value;20064529;;;;5;;;;;
;36;;76;2097;value;20064990;;;;3;;;;;
;36;;76;2099;value;7364990;;;;3;;;;;
;36;;76;2137;value;MJCB006990;;;;6;;;;;
;36;;76;2206;value;MVEB008990;;;;2;;;;;
;36;;76;2208;value;LJCB055814;;;;1;;;;;
;36;;76;2409;value;RL2WJ41;;;;2;;;;;
;36;;76;2446;value;RL2WJ39;;;;8;;;;;
;36;;76;2873;value;20043631;;;;1;;;;;
;36;;76;2875;value;20068811;;;;3;;;;;
;36;;76;3374;value;MJCB043779;;;;1;;;;;
;36;;76;3389;value;20056208;;;;1;;;;;
;36;;76;3415;value;7914990;;;;1;;;;;
;36;;76;3435;value;20187432;;;;1;;;;;
;36;;142;;character;Collection;;;1;2;;0;;;
;36;;142;396;value;TRAVEL;;;;2;;;;;
;36;;8;;character;Серия;;;1;2;;1;157;Серия;30
;36;;8;397;value;TRAVEL;;;;2;;;;;
;36;;61;;character;Материал;;;12;157;;0;;;
;36;;61;386;value;100% Polyester;;;;26;;;;;
;36;;61;689;value;84% Nylon - 16% Elastane / 20 000 / 20 000 - Stretch twill;;;;5;;;;;
;36;;61;799;value;100% полиэстер;;;;38;;;;;
;36;;61;112;value;Polyester;;;;36;;;;;
;36;;61;1280;value;Nylon;;;;18;;;;;
;36;;61;1632;value;100% нейлон.;;;;2;;;;;
;36;;61;1852;value;84% Нейлон - 16% эластан;;;;1;;;;;
;36;;61;1879;value;100% нейлон;;;;11;;;;;
;36;;61;1941;value;92% полиэстер, 8% эластан;;;;11;;;;;
;36;;61;792;value;100% Nylon;;;;2;;;;;
;36;;61;2138;value;94% полиэстер, 6% спандекс;;;;6;;;;;
;36;;61;3388;value;Polyester, Nylon;;;;1;;;;;
;36;;206;;character;Пропитка;;;2;7;;0;;;
;36;;206;690;value;DWR;;;;6;;;;;
;36;;206;1845;value;Thinsulate ™ G;;;;1;;;;;
;36;;139;;character;Водонепроницаемость;;;3;17;;0;;;
;36;;139;702;value;3 000 мм Н2О;;;;3;;;;;
;36;;139;1046;value;3000 мм;;;;6;;;;;
;36;;139;1050;value;3000 мм H2O;;;;8;;;;;
;36;;207;;character;Дышащие свойства;;;1;2;;0;;;
;36;;207;703;value;3 000 гр/м2/24 ч;;;;2;;;;;
;36;;235;;character;Снегозащитная Юбка;;;2;4;;0;;;
;36;;235;798;value;с противоскользящей силиконовой вставкой;;;;2;;;;;
;36;;235;2414;value;Removable with anti-slip silicone;;;;2;;;;;
;36;;236;;character;Карман;;;2;4;;0;;;
;36;;236;801;value;3 кармана снаружи. Сетка карманы;;;;2;;;;;
;36;;236;2412;value;Ski pass pocket;;;;2;;;;;
;36;;111;;character;Подкладка;;;2;2;;0;;;
;36;;111;802;value;Fill Power 450 - 80/20 утиный пух;;;;1;;;;;
;36;;111;1847;value;Тело 100г / 80г рукава - Тинсулейт ®;;;;1;;;;;
;36;;238;;character;Покрытие;;;1;1;;0;;;
;36;;238;849;value;Aquacore 5 000/5 000;;;;1;;;;;
;36;;138;;character;Используемые технологии;;;5;43;;0;;;
;36;;138;1005;value;SSHELL WINDBAR, DWR, TEFLON, STRETCH;;;;13;;;;;
;36;;138;1880;value;PTX, DWR, STRETCH;;;;11;;;;;
;36;;138;1943;value;SSHELL WINDBAR, DWR, TEFLON, STRETCH, AQUAGUARD;;;;11;;;;;
;36;;138;2139;value;SSHELL WINDBAR, DWR, STRETCH;;;;6;;;;;
;36;;138;2207;value;WATER REPEL AND BREATHABILITY;;;;2;;;;;
;36;;154;;character;Состав;;;2;10;;0;;;
;36;;154;1007;value;AQUACORE, 5000 WATERPROOF,5000 BREATHABLE, SEAM SEALING,WATERPROOF ZIPPER;;;;7;;;;;
;36;;154;2095;value;100% полиэстер;;;;3;;;;;
;36;;268;;character;Ткань;;;1;6;;0;;;
;36;;268;1047;value;100% Polyester;;;;6;;;;;
;36;;267;;character;Воздухопроницаемость;;;2;9;;0;;;
;36;;267;1048;value;3000 г/м2/24 ч;;;;6;;;;;
;36;;267;2874;value;5 000 г/м2/24ч.;;;;3;;;;;
;36;;103;;character;Цвет;;;2;8;;0;;;
;36;;103;1051;value;небесный синий;;;;5;;;;;
;36;;103;419;value;черный;;;;3;;;;;
;36;;269;;character;Мембрана;;;3;16;;0;;;
;36;;269;1053;value;Aquacore;;;;8;;;;;
;36;;269;1054;value;PTX membrane 5 000/5 000;;;;5;;;;;
;36;;269;2098;value;PTX 15000;;;;3;;;;;
;36;;95;;character;Мембраны;;;1;6;;0;;;
;36;;95;1401;value;PTX 15000;;;;6;;;;;
;36;;171;;character;Капюшон;;;3;8;;0;;;
;36;;171;498;value;Removable;;;;5;;;;;
;36;;171;1848;value;Съемные с 3D-регулировки;;;;1;;;;;
;36;;171;2413;value;Removable - 3D adjustment;;;;2;;;;;
;36;;173;;character;Регулировка;;;1;7;;0;;;
;36;;173;500;value;Elastic cord on bottom;;;;7;;;;;
;36;;385;;character;Параметры;;;1;7;;0;;;
;36;;385;1633;value;10000/10000;;;;7;;;;;
;36;;172;;character;Манжета;;;2;3;;0;;;
;36;;172;1849;value;Lycra с пальца петля;;;;1;;;;;
;36;;172;499;value;Lycra with Thumb loop;;;;2;;;;;
;36;;96;;character;Коллекция;;;2;19;;0;;;
;36;;96;214;value;OUTDOOR;;;;17;;;;;
;36;;96;465;value;AUTHENTIC;;;;2;;;;;
;36;;308;;character;Наполнитель;;;1;2;;0;;;
;36;;308;1969;value;пух;;;;2;;;;;
;36;;431;;character;Страна дизайна;;;1;3;;0;;;
;36;;431;2096;value;Чехия;;;;3;;;;;
;36;;347;;character;Для кого;;;1;3;;0;;;
;36;;347;1406;value;детская;;;;3;;;;;
;36;;391;;character;Водопроницаемость;;;1;3;;0;;;
;36;;391;1665;value;5 000 мм;;;;3;;;;;
;36;;378;;character;Влагозащищенность/дышимость;;;1;2;;0;;;
;36;;378;3387;value;5 000mm H2O/5 000 g/m2/24h;;;;2;;;;;
;36;;542;;character;Материал внешний;;;1;1;;0;;;
;36;;542;3434;value;100% Poliester;;;;1;;;;;
2;38;0;;;category;Кофты и толстовки;0;11;43;50;0;0;;;
;38;;76;;character;Артикул производителя;;;20;117;;0;;;
;38;;76;111;value;MSWB016990;;;;5;;;;;
;38;;76;268;value;LSWB021443;;;;6;;;;;
;38;;76;414;value;LSWB025990;;;;8;;;;;
;38;;76;508;value;LSWB021910;;;;8;;;;;
;38;;76;568;value;RL2WL06;;;;2;;;;;
;38;;76;662;value;MSWB022475;;;;6;;;;;
;38;;76;663;value;MSWB026475;;;;11;;;;;
;38;;76;896;value;LSWB025475;;;;11;;;;;
;38;;76;1063;value;MSWB016605;;;;8;;;;;
